,soft,perf,nb_inputs,nb_config,mae
1696,sqlite,q10,5,0.5,0.03235973462312733
1697,sqlite,q10,10,0.5,0.03146822153169863
1698,sqlite,q10,20,0.5,0.030793093165008376
1699,sqlite,q10,50,0.5,0.03004350852432406
1700,sqlite,q10,75,0.5,0.02972505575894513
1701,sqlite,q10,100,0.5,0.030315438176122395
1702,sqlite,q10,120,0.5,0.028662924932473136
1703,sqlite,q11,2,0.5,0.5245056991658243
1704,sqlite,q11,5,0.5,0.07452952484451905
1705,sqlite,q11,10,0.5,0.06936315636638726
1706,sqlite,q11,20,0.5,0.0655337564881057
1707,sqlite,q11,50,0.5,0.06466697402757737
1708,sqlite,q11,75,0.5,0.06723846849943327
1709,sqlite,q11,100,0.5,0.06474039547185398
1710,sqlite,q11,120,0.5,0.06335599118457959
1711,sqlite,q12,2,0.5,0.5889703026925257
1712,sqlite,q12,5,0.5,0.11785931908792874
1713,sqlite,q12,10,0.5,0.11403048716357901
1714,sqlite,q12,20,0.5,0.11280870492295277
1715,sqlite,q12,50,0.5,0.11226358034621534
1716,sqlite,q12,75,0.5,0.11097192954366114
1717,sqlite,q12,100,0.5,0.11213087468112092
1718,sqlite,q12,120,0.5,0.11098502358653722
1719,sqlite,q13,2,0.5,0.4528367525128656
1720,sqlite,q13,5,0.5,0.07254744720280493
1721,sqlite,q13,10,0.5,0.05885532232627178
1722,sqlite,q13,20,0.5,0.047660123774128337
1723,sqlite,q13,50,0.5,0.044593223141093395
1724,sqlite,q13,75,0.5,0.042565787193813875
1725,sqlite,q13,100,0.5,0.04352214010329958
1726,sqlite,q13,120,0.5,0.041644303203556776
1727,sqlite,q14,2,0.5,0.600664508120049
1728,sqlite,q14,5,0.5,0.22168728259694043
1729,sqlite,q14,10,0.5,0.13352622430227695
1730,sqlite,q14,20,0.5,0.13120706391849885
1731,sqlite,q14,50,0.5,0.1268500527878971
1732,sqlite,q14,75,0.5,0.12193370688466945
1733,sqlite,q14,100,0.5,0.12386084459739538
1734,sqlite,q14,120,0.5,0.12154925005113931
1735,sqlite,q15,2,0.5,0.6002554921356223
1736,sqlite,q15,5,0.5,0.4226184152883661
1737,sqlite,q15,10,0.5,0.37620852471547495
1738,sqlite,q15,20,0.5,0.3502365752565707
1739,sqlite,q15,50,0.5,0.3325848169503497
1740,sqlite,q15,75,0.5,0.3332514862696503
1741,sqlite,q15,100,0.5,0.33117732409860284
1742,sqlite,q15,120,0.5,0.32129668263507083
1743,sqlite,q1,2,0.6,0.7226488181525927
1744,sqlite,q1,5,0.6,0.4057797027440533
1745,sqlite,q1,10,0.6,0.30926791975657686
1746,sqlite,q1,20,0.6,0.3135998110148739
1747,sqlite,q1,50,0.6,0.30882030112726405
1748,sqlite,q1,75,0.6,0.30656442032124703
1749,sqlite,q1,100,0.6,0.3008602140046019
1750,sqlite,q1,120,0.6,0.29643268328815575
1751,sqlite,q2,2,0.6,0.5205870695444819
1752,sqlite,q2,5,0.6,0.11982824315624555
1753,sqlite,q2,10,0.6,0.06082426252538598
1754,sqlite,q2,20,0.6,0.05860775100125011
1755,sqlite,q2,50,0.6,0.05530264529182802
1756,sqlite,q2,75,0.6,0.05377973292732223
1757,sqlite,q2,100,0.6,0.05308887797871573
1758,sqlite,q2,120,0.6,0.05755686619044132
1759,sqlite,q3,2,0.6,0.6040165017668815
1760,sqlite,q3,5,0.6,0.25379087668540024
1761,sqlite,q3,10,0.6,0.14185261961680007
1762,sqlite,q3,20,0.6,0.1371532074499023
1763,sqlite,q3,50,0.6,0.13072690708328522
1764,sqlite,q3,75,0.6,0.127594707126259
1765,sqlite,q3,100,0.6,0.12577444290563428
1766,sqlite,q3,120,0.6,0.12401072404092929
1767,sqlite,q4,2,0.6,0.2387618391009803
1768,sqlite,q4,5,0.6,0.16914644324142086
1769,sqlite,q4,10,0.6,0.10621553737474851
1770,sqlite,q4,20,0.6,0.10287520211241638
1771,sqlite,q4,50,0.6,0.10172336469015489
1772,sqlite,q4,75,0.6,0.10170119403122699
1773,sqlite,q4,100,0.6,0.10255111283682167
1774,sqlite,q4,120,0.6,0.10130583724849726
1775,sqlite,q5,2,0.6,0.7614850577747121
1776,sqlite,q5,5,0.6,0.43574090264034204
1777,sqlite,q5,10,0.6,0.35321578744920645
1778,sqlite,q5,20,0.6,0.34141655574057245
1779,sqlite,q5,50,0.6,0.31955015801138287
1780,sqlite,q5,75,0.6,0.32947273430449286
1781,sqlite,q5,100,0.6,0.31551624332812755
1782,sqlite,q5,120,0.6,0.31067742096458495
1783,sqlite,q6,2,0.6,0.5734553088155521
1784,sqlite,q6,5,0.6,0.1201528355232382
1785,sqlite,q6,10,0.6,0.11435570507832812
1786,sqlite,q6,20,0.6,0.10906105999702417
1787,sqlite,q6,50,0.6,0.11065956155102832
1788,sqlite,q6,75,0.6,0.10847485451925801
1789,sqlite,q6,100,0.6,0.10714154357641223
1790,sqlite,q6,120,0.6,0.1107787922576382
1791,sqlite,q7,2,0.6,0.5817480756093136
1792,sqlite,q7,5,0.6,0.4039580477339587
1793,sqlite,q7,10,0.6,0.31776655511562213
1794,sqlite,q7,20,0.6,0.30985373950681716
1795,sqlite,q7,50,0.6,0.30612226133725673
1796,sqlite,q7,75,0.6,0.29969410769287047
1797,sqlite,q7,100,0.6,0.29522701316791783
1798,sqlite,q7,120,0.6,0.2970310132667552
1799,sqlite,q8,2,0.6,0.20000959511176664
1800,sqlite,q8,5,0.6,0.023613449339937767
1801,sqlite,q8,10,0.6,0.022827110830010777
1802,sqlite,q8,20,0.6,0.02216178005767926
1803,sqlite,q8,50,0.6,0.022018286808786057
1804,sqlite,q8,75,0.6,0.021245322350394866
1805,sqlite,q8,100,0.6,0.021865660783603497
1806,sqlite,q8,120,0.6,0.021570372710590917
1807,sqlite,q9,2,0.6,0.6192392004945182
1808,sqlite,q9,5,0.6,0.23074014875259474
1809,sqlite,q9,10,0.6,0.15870643356169328
1810,sqlite,q9,20,0.6,0.1473455789168513
1811,sqlite,q9,50,0.6,0.14613399558077067
1812,sqlite,q9,75,0.6,0.1443277896541698
1813,sqlite,q9,100,0.6,0.1365663387003444
1814,sqlite,q9,120,0.6,0.14923770829224442
1815,sqlite,q10,2,0.6,0.2625779029474948
1816,sqlite,q10,5,0.6,0.08964446459115463
1817,sqlite,q10,10,0.6,0.030685965930058793
1818,sqlite,q10,20,0.6,0.029833807852053057
1819,sqlite,q10,50,0.6,0.02848381630727849
1820,sqlite,q10,75,0.6,0.028581676893289165
1821,sqlite,q10,100,0.6,0.028258325566136864
1822,sqlite,q10,120,0.6,0.028293633992182314
1823,sqlite,q11,2,0.6,0.509063443336301
1824,sqlite,q11,5,0.6,0.12660170167061707
1825,sqlite,q11,10,0.6,0.06629622460090082
1826,sqlite,q11,20,0.6,0.06473512520318943
1827,sqlite,q11,50,0.6,0.0602578649070761
1828,sqlite,q11,75,0.6,0.06297974920391526
1829,sqlite,q11,100,0.6,0.06089730231180831
1830,sqlite,q11,120,0.6,0.0623512689404788
1831,sqlite,q12,2,0.6,0.5742931356255367
1832,sqlite,q12,5,0.6,0.2325717910877181
1833,sqlite,q12,10,0.6,0.1185770444679077
1834,sqlite,q12,20,0.6,0.11401277694210928
1835,sqlite,q12,50,0.6,0.1110180971101776
1836,sqlite,q12,75,0.6,0.111517799894498
1837,sqlite,q12,100,0.6,0.11126585861999297
1838,sqlite,q12,120,0.6,0.10750682554115928
1839,sqlite,q13,2,0.6,0.43299834376326585
1840,sqlite,q13,5,0.6,0.15350762921902839
1841,sqlite,q13,10,0.6,0.052537790140232625
1842,sqlite,q13,20,0.6,0.04570466330490713
1843,sqlite,q13,50,0.6,0.04297957480794264
1844,sqlite,q13,75,0.6,0.04328085479749877
1845,sqlite,q13,100,0.6,0.04302813121069858
1846,sqlite,q13,120,0.6,0.043431926690070476
1847,sqlite,q14,2,0.6,0.5867880382548527
1848,sqlite,q14,5,0.6,0.13718090342451023
1849,sqlite,q14,10,0.6,0.12579422204778307
1850,sqlite,q14,20,0.6,0.12558811226499128
1851,sqlite,q14,50,0.6,0.12436573148701269
1852,sqlite,q14,75,0.6,0.12287807374541823
1853,sqlite,q14,100,0.6,0.12012926583710792
1854,sqlite,q14,120,0.6,0.12364138759160115
1855,sqlite,q15,2,0.6,0.678855546741619
1856,sqlite,q15,5,0.6,0.4604124479006798
1857,sqlite,q15,10,0.6,0.356483396634065
1858,sqlite,q15,20,0.6,0.3360532116745142
1859,sqlite,q15,50,0.6,0.32986124009372303
1860,sqlite,q15,75,0.6,0.32650539066977335
1861,sqlite,q15,100,0.6,0.31681006633725894
1862,sqlite,q15,120,0.6,0.32492171205884757
1863,sqlite,q1,2,0.7,0.7226188057707073
1864,sqlite,q1,5,0.7,0.40116664334750163
1865,sqlite,q1,10,0.7,0.31311339585669284
1866,sqlite,q1,20,0.7,0.30570040529234965
1867,sqlite,q1,50,0.7,0.30338163502359183
1868,sqlite,q1,75,0.7,0.30679968382600853
1869,sqlite,q1,100,0.7,0.2989352510922938
1870,sqlite,q1,120,0.7,0.2841608515937437
1871,sqlite,q2,2,0.7,0.5243193583417185
1872,sqlite,q2,5,0.7,0.05873430362312344
1873,sqlite,q2,10,0.7,0.05706793921091959
1874,sqlite,q2,20,0.7,0.05663860518428167
1875,sqlite,q2,50,0.7,0.05429382772504969
1876,sqlite,q2,75,0.7,0.05215174113429133
1877,sqlite,q2,100,0.7,0.05310638494337959
1878,sqlite,q2,120,0.7,0.05165885799907771
1879,sqlite,q3,2,0.7,0.24590045818455597
1880,sqlite,q3,5,0.7,0.2464597474084037
1881,sqlite,q3,10,0.7,0.13636511821372152
1882,sqlite,q3,20,0.7,0.12991835848769628
1883,sqlite,q3,50,0.7,0.12819412092795365
1884,sqlite,q3,75,0.7,0.1339250627624572
1885,sqlite,q3,100,0.7,0.13625895690230672
1886,sqlite,q3,120,0.7,0.12065877776437173
1887,sqlite,q4,2,0.7,0.5715301794143941
1888,sqlite,q4,5,0.7,0.11659137172589965
1889,sqlite,q4,10,0.7,0.10343037221883786
1890,sqlite,q4,20,0.7,0.10569433871567914
1891,sqlite,q4,50,0.7,0.10393547165886918
1892,sqlite,q4,75,0.7,0.10308399385445909
1893,sqlite,q4,100,0.7,0.10202407608320929
1894,sqlite,q4,120,0.7,0.10183128584413251
1895,sqlite,q5,2,0.7,0.7627647431841944
1896,sqlite,q5,5,0.7,0.3765013851151008
1897,sqlite,q5,10,0.7,0.34831912911616925
1898,sqlite,q5,20,0.7,0.32800821199835134
1899,sqlite,q5,50,0.7,0.3087044942214349
1900,sqlite,q5,75,0.7,0.3182734924540813
1901,sqlite,q5,100,0.7,0.31183096288204537
1902,sqlite,q5,120,0.7,0.3252578675112681
1903,sqlite,q6,2,0.7,0.5806926194197215
1904,sqlite,q6,5,0.7,0.22553256837837427
1905,sqlite,q6,10,0.7,0.1125179531039969
1906,sqlite,q6,20,0.7,0.11147656060927594
1907,sqlite,q6,50,0.7,0.10714856071237244
1908,sqlite,q6,75,0.7,0.10615279175635275
1909,sqlite,q6,100,0.7,0.11088258458195654
1910,sqlite,q6,120,0.7,0.10420912280171221
1911,sqlite,q7,2,0.7,0.5612521951348539
1912,sqlite,q7,5,0.7,0.31831539333718917
1913,sqlite,q7,10,0.7,0.30865242785355684
1914,sqlite,q7,20,0.7,0.29739287701440975
1915,sqlite,q7,50,0.7,0.29593560817323566
1916,sqlite,q7,75,0.7,0.29873586369603994
1917,sqlite,q7,100,0.7,0.29293698759993214
1918,sqlite,q7,120,0.7,0.29497371940397377
1919,sqlite,q8,2,0.7,0.19883137574149007
1920,sqlite,q8,5,0.7,0.0661867196926735
1921,sqlite,q8,10,0.7,0.022085624573616517
1922,sqlite,q8,20,0.7,0.02183287513581119
1923,sqlite,q8,50,0.7,0.021657983244716253
1924,sqlite,q8,75,0.7,0.021435979451126966
1925,sqlite,q8,100,0.7,0.020801572546180296
1926,sqlite,q8,120,0.7,0.021029711186394982
1927,sqlite,q9,2,0.7,0.45569564812476937
1928,sqlite,q9,5,0.7,0.1785577495196553
1929,sqlite,q9,10,0.7,0.14904991005799162
1930,sqlite,q9,20,0.7,0.14840949543188076
1931,sqlite,q9,50,0.7,0.13910122009984377
1932,sqlite,q9,75,0.7,0.14195725337851167
1933,sqlite,q9,100,0.7,0.13890749802070268
1934,sqlite,q9,120,0.7,0.14113182772986696
1935,sqlite,q10,2,0.7,0.2623036722183649
1936,sqlite,q10,5,0.7,0.08845492434442451
1937,sqlite,q10,10,0.7,0.029844784767831624
1938,sqlite,q10,20,0.7,0.028872795606237768
1939,sqlite,q10,50,0.7,0.028462176656919864
1940,sqlite,q10,75,0.7,0.028917575902545865
1941,sqlite,q10,100,0.7,0.027744293582585754
1942,sqlite,q10,120,0.7,0.02664267555967901
1943,sqlite,q11,2,0.7,0.5159381040606551
1944,sqlite,q11,5,0.7,0.17686688654583257
1945,sqlite,q11,10,0.7,0.06619541156416542
1946,sqlite,q11,20,0.7,0.06368079262206558
1947,sqlite,q11,50,0.7,0.06347801482457416
1948,sqlite,q11,75,0.7,0.060684464734843985
1949,sqlite,q11,100,0.7,0.06281691552553403
1950,sqlite,q11,120,0.7,0.0612270580471245
1951,sqlite,q12,2,0.7,0.22355380520622598
1952,sqlite,q12,5,0.7,0.22562866438236873
1953,sqlite,q12,10,0.7,0.11525588628081823
1954,sqlite,q12,20,0.7,0.10948542933955076
1955,sqlite,q12,50,0.7,0.10966218241127534
1956,sqlite,q12,75,0.7,0.10665759281582363
1957,sqlite,q12,100,0.7,0.1035544930845184
1958,sqlite,q12,120,0.7,0.1011824627235684
1959,sqlite,q13,2,0.7,0.43609058592497935
1960,sqlite,q13,5,0.7,0.07013594409477245
1961,sqlite,q13,10,0.7,0.05099795423302139
1962,sqlite,q13,20,0.7,0.0452388208067315
1963,sqlite,q13,50,0.7,0.04216104936788946
1964,sqlite,q13,75,0.7,0.041314772329753835
1965,sqlite,q13,100,0.7,0.04157408938198477
1966,sqlite,q13,120,0.7,0.04025750709389057
1967,sqlite,q14,2,0.7,0.5869949354085207
1968,sqlite,q14,5,0.7,0.12629553229008314
1969,sqlite,q14,10,0.7,0.12450172839961468
1970,sqlite,q14,20,0.7,0.12165328829204601
1971,sqlite,q14,50,0.7,0.12341471335964782
1972,sqlite,q14,75,0.7,0.12103086014899316
1973,sqlite,q14,100,0.7,0.11714452108791285
1974,sqlite,q14,120,0.7,0.11904043946146463
1975,sqlite,q15,2,0.7,0.6771251863263812
1976,sqlite,q15,5,0.7,0.4642196102778053
1977,sqlite,q15,10,0.7,0.3397947414046424
1978,sqlite,q15,20,0.7,0.32244816296786605
1979,sqlite,q15,50,0.7,0.32015780273659766
1980,sqlite,q15,75,0.7,0.31759226629250087
1981,sqlite,q15,100,0.7,0.31558789367857987
1982,sqlite,q15,120,0.7,0.3088208207073561
1983,sqlite,q1,2,0.8,0.4174694975218114
1984,sqlite,q1,5,0.8,0.4089999552603492
1985,sqlite,q1,10,0.8,0.31048956502838343
1986,sqlite,q1,20,0.8,0.30635839933018966
1987,sqlite,q1,50,0.8,0.3019914930980252
1988,sqlite,q1,75,0.8,0.29171429221936335
1989,sqlite,q1,100,0.8,0.3062401083414998
1990,sqlite,q1,120,0.8,0.28876194437557456
1991,sqlite,q2,2,0.8,0.17366631618018197
1992,sqlite,q2,5,0.8,0.1709510832404608
1993,sqlite,q2,10,0.8,0.059959575121426203
1994,sqlite,q2,20,0.8,0.05474266568509584
1995,sqlite,q2,50,0.8,0.05510536683540247
1996,sqlite,q2,75,0.8,0.05331694653908802
1997,sqlite,q2,100,0.8,0.05437541296957796
1998,sqlite,q2,120,0.8,0.053690038430114356
1999,sqlite,q3,2,0.8,0.5939852730847344
2000,sqlite,q3,5,0.8,0.14097465494065795
2001,sqlite,q3,10,0.8,0.13506015958874082
2002,sqlite,q3,20,0.8,0.13474020919894253
2003,sqlite,q3,50,0.8,0.12371039195453584
2004,sqlite,q3,75,0.8,0.1232107888526478
2005,sqlite,q3,100,0.8,0.13328896575925783
2006,sqlite,q3,120,0.8,0.12473814288627941
2007,sqlite,q4,2,0.8,0.40747731131345544
2008,sqlite,q4,5,0.8,0.10837695191251738
2009,sqlite,q4,10,0.8,0.1055850676428324
2010,sqlite,q4,20,0.8,0.10290466218665531
2011,sqlite,q4,50,0.8,0.09735795041052112
2012,sqlite,q4,75,0.8,0.09478888681186763
2013,sqlite,q4,100,0.8,0.09779690097549407
2014,sqlite,q4,120,0.8,0.09660896426797189
2015,sqlite,q5,2,0.8,0.7058797841899892
2016,sqlite,q5,5,0.8,0.375497933178753
2017,sqlite,q5,10,0.8,0.3318909339891094
2018,sqlite,q5,20,0.8,0.31763604807107604
2019,sqlite,q5,50,0.8,0.30218625381634323
2020,sqlite,q5,75,0.8,0.3003582562425142
2021,sqlite,q5,100,0.8,0.28369416921566126
2022,sqlite,q5,120,0.8,0.29361586337407464
2023,sqlite,q6,2,0.8,0.5652474617533573
2024,sqlite,q6,5,0.8,0.11336386795905956
2025,sqlite,q6,10,0.8,0.1073378099777759
2026,sqlite,q6,20,0.8,0.1050592747045044
2027,sqlite,q6,50,0.8,0.10499478222486355
2028,sqlite,q6,75,0.8,0.10009033918315369
2029,sqlite,q6,100,0.8,0.10220262066920419
2030,sqlite,q6,120,0.8,0.09891858150538635
2031,sqlite,q7,2,0.8,0.7154268256487689
2032,sqlite,q7,5,0.8,0.3025934528989386
2033,sqlite,q7,10,0.8,0.2995072558945293
2034,sqlite,q7,20,0.8,0.2890674545225852
2035,sqlite,q7,50,0.8,0.28147303464996887
2036,sqlite,q7,75,0.8,0.2798897089029029
2037,sqlite,q7,100,0.8,0.2811581725250246
2038,sqlite,q7,120,0.8,0.28628909513456735
2039,sqlite,q8,2,0.8,0.1961453021747054
2040,sqlite,q8,5,0.8,0.022195766737067177
2041,sqlite,q8,10,0.8,0.021670278527349814
2042,sqlite,q8,20,0.8,0.021325192564447863
2043,sqlite,q8,50,0.8,0.021001921570456758
2044,sqlite,q8,75,0.8,0.02170305955992393
2045,sqlite,q8,100,0.8,0.020462412995103818
2046,sqlite,q8,120,0.8,0.020679970106259146
2047,sqlite,q9,2,0.8,0.6115181279592026
2048,sqlite,q9,5,0.8,0.2617420626373903
2049,sqlite,q9,10,0.8,0.14792651448245325
2050,sqlite,q9,20,0.8,0.1395717617601009
2051,sqlite,q9,50,0.8,0.13712215206802797
2052,sqlite,q9,75,0.8,0.13626397554708938
2053,sqlite,q9,100,0.8,0.14292354428398396
2054,sqlite,q9,120,0.8,0.13471142472729658
2055,sqlite,q10,2,0.8,0.0807340643931205
2056,sqlite,q10,5,0.8,0.02916411035467227
2057,sqlite,q10,10,0.8,0.028034967206540123
2058,sqlite,q10,20,0.8,0.027354909455386312
2059,sqlite,q10,50,0.8,0.026919104663960084
2060,sqlite,q10,75,0.8,0.027010262820173894
2061,sqlite,q10,100,0.8,0.02742220615430395
2062,sqlite,q10,120,0.8,0.026392355889466933
2063,sqlite,q11,2,0.8,0.5115995033085639
2064,sqlite,q11,5,0.8,0.07455489255157732
2065,sqlite,q11,10,0.8,0.06752688626815176
2066,sqlite,q11,20,0.8,0.06665115592331815
2067,sqlite,q11,50,0.8,0.06302503445731938
2068,sqlite,q11,75,0.8,0.059204962990510104
2069,sqlite,q11,100,0.8,0.05802732473500179
2070,sqlite,q11,120,0.8,0.06057253998747815
2071,sqlite,q12,2,0.8,0.5725476637545422
2072,sqlite,q12,5,0.8,0.22739674685961458
2073,sqlite,q12,10,0.8,0.11237630422946596
2074,sqlite,q12,20,0.8,0.10949496209708233
2075,sqlite,q12,50,0.8,0.11064026102536753
2076,sqlite,q12,75,0.8,0.10515280723803959
2077,sqlite,q12,100,0.8,0.10424026501427172
2078,sqlite,q12,120,0.8,0.10352578661193099
2079,sqlite,q13,2,0.8,0.43987300883870095
2080,sqlite,q13,5,0.8,0.11467245825613792
2081,sqlite,q13,10,0.8,0.0591124239344538
2082,sqlite,q13,20,0.8,0.0478983612180941
2083,sqlite,q13,50,0.8,0.04179041295264001
2084,sqlite,q13,75,0.8,0.04248205563544732
2085,sqlite,q13,100,0.8,0.043378968536693166
2086,sqlite,q13,120,0.8,0.04061688906037039
2087,sqlite,q14,2,0.8,0.5781294629618055
2088,sqlite,q14,5,0.8,0.13087312184807054
2089,sqlite,q14,10,0.8,0.12331297521469978
2090,sqlite,q14,20,0.8,0.12053229976946012
2091,sqlite,q14,50,0.8,0.11765529101291522
2092,sqlite,q14,75,0.8,0.11623442353813002
2093,sqlite,q14,100,0.8,0.11583573708710532
2094,sqlite,q14,120,0.8,0.11807319769767437
2095,sqlite,q15,2,0.8,0.6202705627649407
2096,sqlite,q15,5,0.8,0.4223268428663819
2097,sqlite,q15,10,0.8,0.3401575005216246
2098,sqlite,q15,20,0.8,0.31432147809203614
2099,sqlite,q15,50,0.8,0.30751402573826553
2100,sqlite,q15,75,0.8,0.3038052822538124
2101,sqlite,q15,100,0.8,0.3113163967616014
2102,sqlite,q15,120,0.8,0.31220964203124113
2103,sqlite,q1,2,0.9,0.7540903810706203
2104,sqlite,q1,5,0.9,0.39237226341920284
2105,sqlite,q1,10,0.9,0.3025282132897399
2106,sqlite,q1,20,0.9,0.2985329850171042
2107,sqlite,q1,50,0.9,0.3027877391999635
2108,sqlite,q1,75,0.9,0.2997191435199147
2109,sqlite,q1,100,0.9,0.3104608808360557
2110,sqlite,q1,120,0.9,0.30514520345803653
2111,sqlite,q2,2,0.9,0.5447643211498956
2112,sqlite,q2,5,0.9,0.058961494113381197
2113,sqlite,q2,10,0.9,0.05781487296345723
2114,sqlite,q2,20,0.9,0.0546794200732586
2115,sqlite,q2,50,0.9,0.052801240444374446
2116,sqlite,q2,75,0.9,0.052875167579423996
2117,sqlite,q2,100,0.9,0.05119268621382833
2118,sqlite,q2,120,0.9,0.0534350577841115
2119,sqlite,q3,2,0.9,0.6190722811803973
2120,sqlite,q3,5,0.9,0.22079578075412032
2121,sqlite,q3,10,0.9,0.13752080649996634
2122,sqlite,q3,20,0.9,0.13119494050827696
2123,sqlite,q3,50,0.9,0.12938852904484618
2124,sqlite,q3,75,0.9,0.12898823701322942
2125,sqlite,q3,100,0.9,0.13103778168830243
2126,sqlite,q3,120,0.9,0.1330907624872404
2127,sqlite,q4,2,0.9,0.5824848148475017
2128,sqlite,q4,5,0.9,0.10242389496109866
2129,sqlite,q4,10,0.9,0.10034529227265128
2130,sqlite,q4,20,0.9,0.09804324786589932
2131,sqlite,q4,50,0.9,0.09459879393861492
2132,sqlite,q4,75,0.9,0.09069366919944105
2133,sqlite,q4,100,0.9,0.09717021223553271
2134,sqlite,q4,120,0.9,0.09546229348773141
2135,sqlite,q5,2,0.9,0.616765244283433
2136,sqlite,q5,5,0.9,0.34554832887175524
2137,sqlite,q5,10,0.9,0.32587782132593945
2138,sqlite,q5,20,0.9,0.3136339674738865
2139,sqlite,q5,50,0.9,0.30488448417307723
2140,sqlite,q5,75,0.9,0.29908240462122826
2141,sqlite,q5,100,0.9,0.29774663315417305
2142,sqlite,q5,120,0.9,0.2956512940075704
2143,sqlite,q6,2,0.9,0.28698962598349814
2144,sqlite,q6,5,0.9,0.2438183326018864
2145,sqlite,q6,10,0.9,0.11479216071408582
2146,sqlite,q6,20,0.9,0.11520953038045012
2147,sqlite,q6,50,0.9,0.1072293741560556
2148,sqlite,q6,75,0.9,0.10730344673773286
2149,sqlite,q6,100,0.9,0.11313965160118328
2150,sqlite,q6,120,0.9,0.10887532417227438
2151,sqlite,q7,2,0.9,0.7644147386633126
2152,sqlite,q7,5,0.9,0.42041145055664375
2153,sqlite,q7,10,0.9,0.3039677392190661
2154,sqlite,q7,20,0.9,0.3000156224027366
2155,sqlite,q7,50,0.9,0.2983193241054093
2156,sqlite,q7,75,0.9,0.29284497057505854
2157,sqlite,q7,100,0.9,0.2982039846498981
2158,sqlite,q7,120,0.9,0.2857920975360734
2159,sqlite,q8,2,0.9,0.13126981995889264
2160,sqlite,q8,5,0.9,0.022097778553278494
2161,sqlite,q8,10,0.9,0.0208041171005136
2162,sqlite,q8,20,0.9,0.020536786354329338
2163,sqlite,q8,50,0.9,0.019707693844901456
2164,sqlite,q8,75,0.9,0.019449527272363546
2165,sqlite,q8,100,0.9,0.019264662278509242
2166,sqlite,q8,120,0.9,0.01984753327976857
2167,sqlite,q9,2,0.9,0.2799693296212571
2168,sqlite,q9,5,0.9,0.15607344186972966
2169,sqlite,q9,10,0.9,0.1474177622444947
2170,sqlite,q9,20,0.9,0.1403674028971137
2171,sqlite,q9,50,0.9,0.14238867811709868
2172,sqlite,q9,75,0.9,0.13851222478090663
2173,sqlite,q9,100,0.9,0.13668223776069477
2174,sqlite,q9,120,0.9,0.13654114427127248
2175,sqlite,q10,2,0.9,0.269138343767363
2176,sqlite,q10,5,0.9,0.03218578106574661
2177,sqlite,q10,10,0.9,0.027570855067273442
2178,sqlite,q10,20,0.9,0.027635259270497946
2179,sqlite,q10,50,0.9,0.0274941736667262
2180,sqlite,q10,75,0.9,0.02674247717910168
2181,sqlite,q10,100,0.9,0.02647496272047039
2182,sqlite,q10,120,0.9,0.026925435145191204
2183,sqlite,q11,2,0.9,0.5313789186747875
2184,sqlite,q11,5,0.9,0.18872955345099257
2185,sqlite,q11,10,0.9,0.06558819543240076
2186,sqlite,q11,20,0.9,0.061488528136822825
2187,sqlite,q11,50,0.9,0.05939786752367062
2188,sqlite,q11,75,0.9,0.05800636113075779
2189,sqlite,q11,100,0.9,0.05921379136416691
2190,sqlite,q11,120,0.9,0.056283823403795855
2191,sqlite,q12,2,0.9,0.44444878522904285
2192,sqlite,q12,5,0.9,0.11814342761838442
2193,sqlite,q12,10,0.9,0.11412962222793294
2194,sqlite,q12,20,0.9,0.11100611941488504
2195,sqlite,q12,50,0.9,0.10539836468905461
2196,sqlite,q12,75,0.9,0.10629465226122252
2197,sqlite,q12,100,0.9,0.10453465966559378
2198,sqlite,q12,120,0.9,0.10677220542424705
2199,sqlite,q13,2,0.9,0.4543339108932397
2200,sqlite,q13,5,0.9,0.15796066530819206
2201,sqlite,q13,10,0.9,0.05972979583410164
2202,sqlite,q13,20,0.9,0.0456519232370628
2203,sqlite,q13,50,0.9,0.042652269523301145
2204,sqlite,q13,75,0.9,0.04266433279668323
2205,sqlite,q13,100,0.9,0.043467037862996216
2206,sqlite,q13,120,0.9,0.043332771509163134
2207,sqlite,q14,2,0.9,0.6129959542240828
2208,sqlite,q14,5,0.9,0.16761977476382336
2209,sqlite,q14,10,0.9,0.12931973964530402
2210,sqlite,q14,20,0.9,0.12777228265931612
2211,sqlite,q14,50,0.9,0.12433406500905847
2212,sqlite,q14,75,0.9,0.12617261136429936
2213,sqlite,q14,100,0.9,0.12339286259511906
2214,sqlite,q14,120,0.9,0.11514376515810906
2215,sqlite,q15,2,0.9,0.6675339264410598
2216,sqlite,q15,5,0.9,0.4597217544965432
2217,sqlite,q15,10,0.9,0.35754391817816084
2218,sqlite,q15,20,0.9,0.3317118962424743
2219,sqlite,q15,50,0.9,0.32731724358689596
2220,sqlite,q15,75,0.9,0.31875001240125234
2221,sqlite,q15,100,0.9,0.3261298227796768
2222,sqlite,q15,120,0.9,0.3354043429688873
2223,imagemagick,time,2,0.1,0.0852368029720124
2224,imagemagick,time,5,0.1,0.07733777909301334
2225,imagemagick,time,10,0.1,0.06839119861862461
2226,imagemagick,time,20,0.1,0.06700934235883596
2227,imagemagick,time,50,0.1,0.06333367177337132
2228,imagemagick,time,100,0.1,0.061075778592001015
2229,imagemagick,time,200,0.1,0.05821787997162654
2230,imagemagick,time,500,0.1,0.05532015631594048
2231,imagemagick,time,800,0.1,0.053934093734043995
2232,imagemagick,time,2,0.2,0.07364876215916848
